userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount,Outlier
919,87393,20932,11273,779,114363,4,0.0,2,Views
919,87393,20932,11273,779,114383,4,0.0,0,Views
919,87393,20932,11273,779,114477,3,0.0,0,Views
919,87393,20932,11273,779,114491,7,0.0,0,Views
919,87393,20932,11273,779,114608,4,0.0,3,Views
919,87393,20932,11273,779,114620,32,0.0,17,Views
919,87393,20932,11273,779,114900,2,0.0,0,Views
919,87393,20932,11273,779,1655,6,0.0,0,UpVotes
919,87393,20932,11273,779,1657,4,0.0,0,UpVotes
919,87393,20932,11273,779,1659,2,0.0,1,UpVotes
919,87393,20932,11273,779,1666,4,0.0,0,UpVotes
919,87393,20932,11273,779,1718,7,0.0,1,UpVotes
919,87393,20932,11273,779,1781,16,980.0,7,UpVotes
919,87393,20932,11273,779,1784,9,0.0,0,UpVotes
919,87393,20932,11273,779,1795,18,0.0,2,UpVotes
919,87393,20932,11273,779,1800,3,0.0,0,UpVotes
919,87393,20932,11273,779,1801,7,0.0,0,UpVotes
919,87393,20932,11273,779,1802,4,0.0,0,UpVotes
919,87393,20932,11273,779,1804,1,0.0,2,UpVotes
919,87393,20932,11273,779,1836,18,0.0,7,UpVotes
919,87393,20932,11273,779,1837,4,0.0,2,UpVotes
919,87393,20932,11273,779,1901,5,0.0,1,UpVotes
919,87393,20932,11273,779,1903,6,0.0,1,UpVotes
919,87393,20932,11273,779,1911,6,0.0,0,UpVotes
919,87393,20932,11273,779,1916,3,0.0,2,UpVotes
919,87393,20932,11273,779,1931,8,0.0,6,UpVotes
919,87393,20932,11273,779,1934,1,0.0,1,UpVotes
919,87393,20932,11273,779,1957,6,0.0,1,UpVotes
919,87393,20932,11273,779,1959,3,0.0,3,UpVotes
919,87393,20932,11273,779,1963,13,802.0,7,UpVotes
919,87393,20932,11273,779,1967,2,0.0,0,UpVotes
919,87393,20932,11273,779,1986,0,0.0,1,UpVotes
919,87393,20932,11273,779,2034,1,0.0,5,UpVotes
919,87393,20932,11273,779,2045,2,0.0,0,UpVotes
919,87393,20932,11273,779,2057,4,0.0,2,UpVotes
919,87393,20932,11273,779,2058,11,0.0,0,UpVotes
919,87393,20932,11273,779,2074,8,0.0,1,UpVotes
919,87393,20932,11273,779,2080,11,0.0,0,UpVotes
919,87393,20932,11273,779,2081,2,0.0,1,UpVotes
919,87393,20932,11273,779,2102,2,0.0,2,UpVotes
919,87393,20932,11273,779,2103,3,0.0,6,UpVotes
919,87393,20932,11273,779,2145,6,0.0,3,UpVotes
919,87393,20932,11273,779,2147,13,0.0,2,UpVotes
919,87393,20932,11273,779,2224,4,0.0,5,UpVotes
919,87393,20932,11273,779,2253,3,0.0,2,UpVotes
919,87393,20932,11273,779,2277,1,0.0,4,UpVotes
919,87393,20932,11273,779,2279,1,0.0,1,UpVotes
919,87393,20932,11273,779,2284,7,0.0,1,UpVotes
919,87393,20932,11273,779,2289,5,0.0,0,UpVotes
919,87393,20932,11273,779,2415,30,0.0,3,UpVotes
919,87393,20932,11273,779,2426,3,0.0,0,UpVotes
919,87393,20932,11273,779,2442,7,0.0,1,UpVotes
919,87393,20932,11273,779,2445,15,0.0,3,UpVotes
919,87393,20932,11273,779,2497,8,0.0,4,UpVotes
919,87393,20932,11273,779,2511,10,0.0,6,UpVotes
919,87393,20932,11273,779,2521,5,0.0,4,UpVotes
919,87393,20932,11273,779,2522,13,0.0,0,UpVotes
919,87393,20932,11273,779,2525,8,0.0,2,UpVotes
919,87393,20932,11273,779,2550,32,0.0,8,UpVotes
919,87393,20932,11273,779,2625,4,0.0,2,UpVotes
919,87393,20932,11273,779,2626,5,0.0,0,UpVotes
919,87393,20932,11273,779,2658,2,0.0,0,UpVotes
919,87393,20932,11273,779,2659,23,0.0,1,UpVotes
919,87393,20932,11273,779,2660,1,0.0,2,UpVotes
919,87393,20932,11273,779,2682,1,0.0,2,UpVotes
919,87393,20932,11273,779,2698,50,0.0,6,UpVotes
919,87393,20932,11273,779,2784,2,0.0,0,UpVotes
919,87393,20932,11273,779,2785,12,0.0,0,UpVotes
919,87393,20932,11273,779,2859,5,0.0,3,UpVotes
919,87393,20932,11273,779,2913,2,0.0,7,UpVotes
919,87393,20932,11273,779,2946,2,0.0,0,UpVotes
919,87393,20932,11273,779,3060,1,0.0,2,UpVotes
919,87393,20932,11273,779,3087,10,0.0,4,UpVotes
919,87393,20932,11273,779,3090,3,0.0,2,UpVotes
919,87393,20932,11273,779,3095,3,0.0,2,UpVotes
919,87393,20932,11273,779,3124,3,0.0,0,UpVotes
919,87393,20932,11273,779,3205,5,0.0,3,UpVotes
919,87393,20932,11273,779,3206,16,0.0,3,UpVotes
919,87393,20932,11273,779,3210,6,0.0,2,UpVotes
919,87393,20932,11273,779,3216,10,0.0,5,UpVotes
919,87393,20932,11273,779,3217,10,0.0,5,UpVotes
919,87393,20932,11273,779,3218,9,0.0,3,UpVotes
919,87393,20932,11273,779,3243,11,0.0,0,UpVotes
919,87393,20932,11273,779,3265,6,0.0,0,UpVotes
919,87393,20932,11273,779,3283,6,0.0,6,UpVotes
919,87393,20932,11273,779,3310,5,0.0,1,UpVotes
919,87393,20932,11273,779,3396,4,0.0,6,UpVotes
919,87393,20932,11273,779,3398,39,0.0,12,UpVotes
919,87393,20932,11273,779,3432,6,0.0,2,UpVotes
919,87393,20932,11273,779,3481,12,0.0,9,UpVotes
919,87393,20932,11273,779,3483,14,0.0,3,UpVotes
919,87393,20932,11273,779,3517,16,0.0,2,UpVotes
919,87393,20932,11273,779,3530,60,0.0,3,UpVotes
919,87393,20932,11273,779,3562,44,0.0,6,UpVotes
919,87393,20932,11273,779,3577,4,0.0,0,UpVotes
919,87393,20932,11273,779,3605,7,0.0,5,UpVotes
919,87393,20932,11273,779,3606,2,0.0,0,UpVotes
919,87393,20932,11273,779,3613,6,0.0,6,UpVotes
919,87393,20932,11273,779,3618,10,0.0,4,UpVotes
919,87393,20932,11273,779,3638,4,0.0,2,UpVotes
919,87393,20932,11273,779,3647,6,0.0,3,UpVotes
919,87393,20932,11273,779,3658,3,0.0,2,UpVotes
919,87393,20932,11273,779,3687,5,0.0,3,UpVotes
919,87393,20932,11273,779,3714,6,0.0,0,UpVotes
919,87393,20932,11273,779,3725,9,0.0,6,UpVotes
919,87393,20932,11273,779,3775,5,0.0,3,UpVotes
919,87393,20932,11273,779,3803,7,0.0,8,UpVotes
919,87393,20932,11273,779,3806,2,0.0,1,UpVotes
919,87393,20932,11273,779,3807,2,0.0,1,UpVotes
919,87393,20932,11273,779,3825,7,0.0,4,UpVotes
919,87393,20932,11273,779,3895,11,0.0,2,UpVotes
919,87393,20932,11273,779,3904,37,0.0,2,UpVotes
919,87393,20932,11273,779,3932,14,0.0,3,UpVotes
919,87393,20932,11273,779,3971,6,0.0,8,UpVotes
919,87393,20932,11273,779,4001,2,0.0,0,UpVotes
919,87393,20932,11273,779,4003,3,0.0,1,UpVotes
919,87393,20932,11273,779,4033,3,0.0,1,UpVotes
919,87393,20932,11273,779,4049,4,0.0,0,UpVotes
919,87393,20932,11273,779,4055,6,0.0,3,UpVotes
919,87393,20932,11273,779,4056,12,0.0,3,UpVotes
919,87393,20932,11273,779,4057,6,0.0,1,UpVotes
919,87393,20932,11273,779,4073,5,0.0,4,UpVotes
919,87393,20932,11273,779,4074,3,0.0,7,UpVotes
919,87393,20932,11273,779,4082,7,0.0,4,UpVotes
919,87393,20932,11273,779,4097,2,0.0,0,UpVotes
919,87393,20932,11273,779,4098,8,0.0,1,UpVotes
919,87393,20932,11273,779,4109,5,0.0,2,UpVotes
919,87393,20932,11273,779,4144,7,0.0,3,UpVotes
919,87393,20932,11273,779,4153,5,0.0,0,UpVotes
919,87393,20932,11273,779,4173,2,0.0,0,UpVotes
919,87393,20932,11273,779,4180,7,0.0,4,UpVotes
919,87393,20932,11273,779,4209,3,0.0,2,UpVotes
919,87393,20932,11273,779,4212,1,0.0,4,UpVotes
919,87393,20932,11273,779,4215,3,0.0,1,UpVotes
919,87393,20932,11273,779,4223,53,0.0,3,UpVotes
919,87393,20932,11273,779,4248,10,0.0,1,UpVotes
919,87393,20932,11273,779,4249,3,0.0,4,UpVotes
919,87393,20932,11273,779,4293,6,0.0,4,UpVotes
919,87393,20932,11273,779,4301,33,0.0,1,UpVotes
919,87393,20932,11273,779,4313,5,0.0,0,UpVotes
919,87393,20932,11273,779,4348,3,0.0,0,UpVotes
919,87393,20932,11273,779,4445,10,744.0,7,UpVotes
919,87393,20932,11273,779,4526,5,0.0,2,UpVotes
919,87393,20932,11273,779,4633,5,0.0,0,UpVotes
919,87393,20932,11273,779,4646,5,0.0,1,UpVotes
919,87393,20932,11273,779,4684,7,0.0,10,UpVotes
919,87393,20932,11273,779,4697,4,0.0,2,UpVotes
919,87393,20932,11273,779,4699,2,0.0,1,UpVotes
919,87393,20932,11273,779,4730,4,0.0,0,UpVotes
919,87393,20932,11273,779,4742,6,0.0,0,UpVotes
919,87393,20932,11273,779,4744,5,0.0,6,UpVotes
919,87393,20932,11273,779,4794,4,0.0,0,UpVotes
919,87393,20932,11273,779,4795,4,0.0,0,UpVotes
919,87393,20932,11273,779,4833,23,0.0,1,UpVotes
919,87393,20932,11273,779,4836,6,0.0,8,UpVotes
919,87393,20932,11273,779,4837,13,0.0,7,UpVotes
919,87393,20932,11273,779,4850,12,0.0,18,UpVotes
919,87393,20932,11273,779,4853,5,0.0,1,UpVotes
919,87393,20932,11273,779,4860,3,0.0,0,UpVotes
919,87393,20932,11273,779,4885,14,0.0,1,UpVotes
919,87393,20932,11273,779,4910,3,0.0,2,UpVotes
919,87393,20932,11273,779,4946,4,0.0,1,UpVotes
919,87393,20932,11273,779,4948,5,0.0,3,UpVotes
919,87393,20932,11273,779,4951,3,0.0,4,UpVotes
919,87393,20932,11273,779,4967,3,0.0,3,UpVotes
919,87393,20932,11273,779,4996,3,0.0,1,UpVotes
919,87393,20932,11273,779,5012,3,0.0,3,UpVotes
919,87393,20932,11273,779,5032,8,0.0,2,UpVotes
919,87393,20932,11273,779,5033,5,0.0,0,UpVotes
919,87393,20932,11273,779,5055,3,0.0,1,UpVotes
919,87393,20932,11273,779,5063,3,0.0,4,UpVotes
919,87393,20932,11273,779,5169,5,0.0,2,UpVotes
919,87393,20932,11273,779,5193,2,0.0,0,UpVotes
919,87393,20932,11273,779,5231,4,0.0,1,UpVotes
919,87393,20932,11273,779,5232,5,0.0,1,UpVotes
919,87393,20932,11273,779,5234,3,0.0,3,UpVotes
919,87393,20932,11273,779,5261,2,0.0,0,UpVotes
919,87393,20932,11273,779,5284,6,0.0,1,UpVotes
919,87393,20932,11273,779,5313,5,0.0,0,UpVotes
919,87393,20932,11273,779,5357,10,0.0,1,UpVotes
919,87393,20932,11273,779,5361,11,0.0,4,UpVotes
919,87393,20932,11273,779,5389,7,0.0,1,UpVotes
919,87393,20932,11273,779,5407,8,0.0,0,UpVotes
919,87393,20932,11273,779,5408,7,0.0,0,UpVotes
919,87393,20932,11273,779,5409,4,0.0,0,UpVotes
919,87393,20932,11273,779,5415,6,0.0,0,UpVotes
919,87393,20932,11273,779,5445,6,0.0,4,UpVotes
919,87393,20932,11273,779,5447,12,0.0,0,UpVotes
919,87393,20932,11273,779,5481,9,0.0,3,UpVotes
919,87393,20932,11273,779,5482,5,0.0,0,UpVotes
919,87393,20932,11273,779,5492,2,0.0,5,UpVotes
919,87393,20932,11273,779,5516,8,0.0,1,UpVotes
919,87393,20932,11273,779,5519,3,0.0,0,UpVotes
919,87393,20932,11273,779,5538,13,0.0,0,UpVotes
919,87393,20932,11273,779,5568,6,0.0,2,UpVotes
919,87393,20932,11273,779,5570,10,0.0,1,UpVotes
919,87393,20932,11273,779,5630,4,0.0,6,UpVotes
919,87393,20932,11273,779,5632,4,0.0,0,UpVotes
919,87393,20932,11273,779,5633,3,0.0,2,UpVotes
919,87393,20932,11273,779,5653,2,0.0,0,UpVotes
919,87393,20932,11273,779,5669,4,0.0,0,UpVotes
919,87393,20932,11273,779,5707,5,0.0,0,UpVotes
919,87393,20932,11273,779,5709,6,0.0,2,UpVotes
919,87393,20932,11273,779,5753,28,0.0,5,UpVotes
919,87393,20932,11273,779,5754,48,0.0,7,UpVotes
919,87393,20932,11273,779,5755,6,0.0,0,UpVotes
919,87393,20932,11273,779,5760,6,0.0,1,UpVotes
919,87393,20932,11273,779,5785,6,0.0,1,UpVotes
919,87393,20932,11273,779,5789,7,0.0,5,UpVotes
919,87393,20932,11273,779,5846,4,0.0,0,UpVotes
919,87393,20932,11273,779,5848,4,0.0,4,UpVotes
919,87393,20932,11273,779,5851,5,0.0,0,UpVotes
919,87393,20932,11273,779,5875,4,0.0,2,UpVotes
919,87393,20932,11273,779,5876,7,0.0,3,UpVotes
919,87393,20932,11273,779,5879,3,0.0,8,UpVotes
919,87393,20932,11273,779,5921,9,0.0,1,UpVotes
919,87393,20932,11273,779,5924,6,0.0,1,UpVotes
919,87393,20932,11273,779,5931,4,0.0,0,UpVotes
919,87393,20932,11273,779,5932,6,0.0,0,UpVotes
919,87393,20932,11273,779,5947,3,0.0,1,UpVotes
919,87393,20932,11273,779,5966,18,0.0,1,UpVotes
919,87393,20932,11273,779,5986,7,0.0,6,UpVotes
919,87393,20932,11273,779,5990,9,0.0,7,UpVotes
919,87393,20932,11273,779,6014,5,0.0,2,UpVotes
919,87393,20932,11273,779,6038,13,0.0,5,UpVotes
919,87393,20932,11273,779,6059,5,0.0,0,UpVotes
919,87393,20932,11273,779,6117,6,0.0,2,UpVotes
919,87393,20932,11273,779,6135,13,0.0,10,UpVotes
919,87393,20932,11273,779,6177,10,0.0,1,UpVotes
919,87393,20932,11273,779,6197,11,0.0,0,UpVotes
919,87393,20932,11273,779,6198,10,0.0,3,UpVotes
919,87393,20932,11273,779,6325,9,0.0,4,UpVotes
919,87393,20932,11273,779,6351,14,0.0,4,UpVotes
919,87393,20932,11273,779,6369,4,0.0,3,UpVotes
919,87393,20932,11273,779,6393,9,0.0,2,UpVotes
919,87393,20932,11273,779,6446,7,0.0,2,UpVotes
919,87393,20932,11273,779,6564,7,0.0,2,UpVotes
919,87393,20932,11273,779,6565,9,0.0,5,UpVotes
919,87393,20932,11273,779,6602,5,0.0,3,UpVotes
919,87393,20932,11273,779,6631,8,0.0,0,UpVotes
919,87393,20932,11273,779,6641,3,0.0,1,UpVotes
919,87393,20932,11273,779,6649,5,0.0,1,UpVotes
919,87393,20932,11273,779,6654,22,0.0,9,UpVotes
919,87393,20932,11273,779,6726,11,0.0,3,UpVotes
919,87393,20932,11273,779,6749,3,0.0,2,UpVotes
919,87393,20932,11273,779,6750,3,0.0,1,UpVotes
919,87393,20932,11273,779,6786,14,0.0,15,UpVotes
919,87393,20932,11273,779,6821,17,0.0,6,UpVotes
919,87393,20932,11273,779,6836,3,0.0,3,UpVotes
919,87393,20932,11273,779,6850,5,0.0,1,UpVotes
919,87393,20932,11273,779,6884,4,0.0,2,UpVotes
919,87393,20932,11273,779,6923,16,0.0,15,UpVotes
919,87393,20932,11273,779,6924,8,0.0,12,UpVotes
919,87393,20932,11273,779,7039,14,0.0,9,UpVotes
919,87393,20932,11273,779,7041,6,0.0,4,UpVotes
919,87393,20932,11273,779,7050,8,0.0,1,UpVotes
919,87393,20932,11273,779,7104,7,0.0,4,UpVotes
919,87393,20932,11273,779,7345,7,0.0,1,UpVotes
919,87393,20932,11273,779,7382,7,0.0,4,UpVotes
919,87393,20932,11273,779,7386,0,0.0,3,UpVotes
919,87393,20932,11273,779,7456,3,0.0,5,UpVotes
919,87393,20932,11273,779,7472,23,0.0,5,UpVotes
919,87393,20932,11273,779,7507,7,0.0,0,UpVotes
919,87393,20932,11273,779,7517,3,0.0,8,UpVotes
919,87393,20932,11273,779,7543,6,0.0,4,UpVotes
919,87393,20932,11273,779,7608,7,0.0,2,UpVotes
919,87393,20932,11273,779,7629,11,0.0,5,UpVotes
919,87393,20932,11273,779,7764,12,0.0,1,UpVotes
919,87393,20932,11273,779,7781,12,0.0,4,UpVotes
919,87393,20932,11273,779,7808,5,0.0,0,UpVotes
919,87393,20932,11273,779,7812,2,0.0,5,UpVotes
919,87393,20932,11273,779,7814,7,0.0,2,UpVotes
919,87393,20932,11273,779,7846,5,0.0,0,UpVotes
919,87393,20932,11273,779,7856,22,0.0,0,UpVotes
919,87393,20932,11273,779,7883,6,0.0,0,UpVotes
919,87393,20932,11273,779,7907,4,0.0,1,UpVotes
919,87393,20932,11273,779,7928,3,0.0,2,UpVotes
919,87393,20932,11273,779,7933,71,0.0,9,UpVotes
919,87393,20932,11273,779,7945,4,0.0,12,UpVotes
919,87393,20932,11273,779,7963,9,0.0,8,UpVotes
919,87393,20932,11273,779,7968,10,0.0,3,UpVotes
919,87393,20932,11273,779,7971,9,0.0,1,UpVotes
919,87393,20932,11273,779,7984,26,0.0,9,UpVotes
919,87393,20932,11273,779,8023,9,0.0,5,UpVotes
919,87393,20932,11273,779,8045,0,0.0,0,UpVotes
919,87393,20932,11273,779,8046,0,0.0,0,UpVotes
919,87393,20932,11273,779,8048,14,0.0,2,UpVotes
919,87393,20932,11273,779,8101,8,0.0,0,UpVotes
919,87393,20932,11273,779,8105,10,0.0,2,UpVotes
919,87393,20932,11273,779,8171,0,0.0,0,UpVotes
919,87393,20932,11273,779,8172,0,0.0,0,UpVotes
919,87393,20932,11273,779,8214,8,0.0,4,UpVotes
919,87393,20932,11273,779,8270,1,0.0,4,UpVotes
919,87393,20932,11273,779,8274,12,0.0,1,UpVotes
919,87393,20932,11273,779,8322,2,0.0,0,UpVotes
919,87393,20932,11273,779,8323,3,0.0,4,UpVotes
919,87393,20932,11273,779,8372,5,0.0,8,UpVotes
919,87393,20932,11273,779,8379,8,0.0,2,UpVotes
919,87393,20932,11273,779,8482,3,0.0,0,UpVotes
919,87393,20932,11273,779,8496,0,0.0,0,UpVotes
919,87393,20932,11273,779,8497,0,0.0,0,UpVotes
919,87393,20932,11273,779,8637,7,0.0,3,UpVotes
919,87393,20932,11273,779,8647,5,0.0,0,UpVotes
919,87393,20932,11273,779,8678,4,0.0,1,UpVotes
919,87393,20932,11273,779,8684,7,0.0,2,UpVotes
919,87393,20932,11273,779,8694,6,0.0,1,UpVotes
919,87393,20932,11273,779,8730,4,0.0,1,UpVotes
919,87393,20932,11273,779,8740,14,0.0,1,UpVotes
919,87393,20932,11273,779,8841,0,0.0,0,UpVotes
919,87393,20932,11273,779,8842,0,0.0,0,UpVotes
919,87393,20932,11273,779,8940,5,0.0,2,UpVotes
919,87393,20932,11273,779,8943,0,0.0,0,UpVotes
919,87393,20932,11273,779,8944,0,0.0,0,UpVotes
919,87393,20932,11273,779,8945,0,0.0,0,UpVotes
919,87393,20932,11273,779,8946,0,0.0,0,UpVotes
919,87393,20932,11273,779,9058,4,0.0,0,UpVotes
919,87393,20932,11273,779,9060,2,0.0,1,UpVotes
919,87393,20932,11273,779,9073,12,0.0,2,UpVotes
919,87393,20932,11273,779,9139,9,0.0,0,UpVotes
919,87393,20932,11273,779,9199,4,0.0,0,UpVotes
919,87393,20932,11273,779,9200,3,0.0,0,UpVotes
919,87393,20932,11273,779,9204,4,0.0,0,UpVotes
919,87393,20932,11273,779,9209,0,0.0,0,UpVotes
919,87393,20932,11273,779,9210,0,0.0,0,UpVotes
919,87393,20932,11273,779,9248,0,0.0,0,UpVotes
919,87393,20932,11273,779,9250,0,0.0,0,UpVotes
919,87393,20932,11273,779,9251,0,0.0,0,UpVotes
919,87393,20932,11273,779,9274,11,0.0,5,UpVotes
919,87393,20932,11273,779,9282,3,0.0,1,UpVotes
919,87393,20932,11273,779,9285,0,0.0,0,UpVotes
919,87393,20932,11273,779,9286,0,0.0,0,UpVotes
919,87393,20932,11273,779,9303,5,0.0,1,UpVotes
919,87393,20932,11273,779,9319,7,0.0,8,UpVotes
919,87393,20932,11273,779,9320,3,0.0,1,UpVotes
919,87393,20932,11273,779,9361,12,0.0,11,UpVotes
919,87393,20932,11273,779,9418,6,0.0,5,UpVotes
919,87393,20932,11273,779,9513,14,0.0,8,UpVotes
919,87393,20932,11273,779,9567,6,0.0,1,UpVotes
919,87393,20932,11273,779,9591,6,0.0,2,UpVotes
919,87393,20932,11273,779,9613,5,0.0,0,UpVotes
919,87393,20932,11273,779,9624,6,0.0,1,UpVotes
919,87393,20932,11273,779,9655,23,0.0,4,UpVotes
919,87393,20932,11273,779,9753,18,0.0,4,UpVotes
919,87393,20932,11273,779,9882,5,0.0,7,UpVotes
919,87393,20932,11273,779,9883,8,0.0,0,UpVotes
919,87393,20932,11273,779,9954,4,0.0,2,UpVotes
919,87393,20932,11273,779,9963,4,0.0,1,UpVotes
919,87393,20932,11273,779,9969,1,0.0,5,UpVotes
919,87393,20932,11273,779,10052,5,0.0,2,UpVotes
919,87393,20932,11273,779,10118,3,0.0,0,UpVotes
919,87393,20932,11273,779,10163,6,0.0,1,UpVotes
919,87393,20932,11273,779,10247,6,0.0,1,UpVotes
919,87393,20932,11273,779,10272,0,0.0,0,UpVotes
919,87393,20932,11273,779,10273,0,0.0,0,UpVotes
919,87393,20932,11273,779,10330,2,0.0,0,UpVotes
919,87393,20932,11273,779,10440,4,0.0,3,UpVotes
919,87393,20932,11273,779,10520,17,0.0,8,UpVotes
919,87393,20932,11273,779,10573,11,0.0,2,UpVotes
919,87393,20932,11273,779,10637,2,0.0,0,UpVotes
919,87393,20932,11273,779,10755,0,0.0,0,UpVotes
919,87393,20932,11273,779,10764,0,0.0,0,UpVotes
919,87393,20932,11273,779,10780,9,0.0,3,UpVotes
919,87393,20932,11273,779,10809,6,0.0,10,UpVotes
919,87393,20932,11273,779,10811,7,0.0,2,UpVotes
919,87393,20932,11273,779,10830,4,0.0,3,UpVotes
919,87393,20932,11273,779,10879,5,0.0,1,UpVotes
919,87393,20932,11273,779,10946,2,0.0,3,UpVotes
919,87393,20932,11273,779,10979,13,0.0,4,UpVotes
919,87393,20932,11273,779,10993,3,0.0,8,UpVotes
919,87393,20932,11273,779,11040,16,0.0,0,UpVotes
919,87393,20932,11273,779,11094,8,0.0,1,UpVotes
919,87393,20932,11273,779,11095,4,0.0,0,UpVotes
919,87393,20932,11273,779,11173,6,0.0,0,UpVotes
919,87393,20932,11273,779,11201,8,0.0,2,UpVotes
919,87393,20932,11273,779,11285,6,0.0,4,UpVotes
919,87393,20932,11273,779,11324,3,0.0,9,UpVotes
919,87393,20932,11273,779,11399,2,0.0,0,UpVotes
919,87393,20932,11273,779,11401,5,0.0,0,UpVotes
919,87393,20932,11273,779,11517,5,0.0,0,UpVotes
919,87393,20932,11273,779,11518,4,0.0,0,UpVotes
919,87393,20932,11273,779,11563,2,0.0,1,UpVotes
919,87393,20932,11273,779,11566,2,0.0,0,UpVotes
919,87393,20932,11273,779,11599,2,0.0,0,UpVotes
919,87393,20932,11273,779,11668,10,0.0,3,UpVotes
919,87393,20932,11273,779,11669,62,0.0,7,UpVotes
919,87393,20932,11273,779,11719,4,0.0,2,UpVotes
919,87393,20932,11273,779,11760,7,0.0,12,UpVotes
919,87393,20932,11273,779,11814,17,0.0,7,UpVotes
919,87393,20932,11273,779,11841,5,0.0,2,UpVotes
919,87393,20932,11273,779,11842,6,0.0,2,UpVotes
919,87393,20932,11273,779,11852,7,0.0,0,UpVotes
919,87393,20932,11273,779,11873,9,0.0,20,UpVotes
919,87393,20932,11273,779,11900,2,0.0,4,UpVotes
919,87393,20932,11273,779,11997,7,0.0,2,UpVotes
919,87393,20932,11273,779,12045,5,0.0,4,UpVotes
919,87393,20932,11273,779,12048,2,0.0,2,UpVotes
919,87393,20932,11273,779,12100,5,0.0,2,UpVotes
919,87393,20932,11273,779,12153,4,0.0,1,UpVotes
919,87393,20932,11273,779,12191,4,0.0,4,UpVotes
919,87393,20932,11273,779,12196,10,0.0,3,UpVotes
919,87393,20932,11273,779,12255,14,0.0,2,UpVotes
919,87393,20932,11273,779,12284,2,0.0,3,UpVotes
919,87393,20932,11273,779,12414,7,0.0,1,UpVotes
919,87393,20932,11273,779,12491,3,0.0,2,UpVotes
919,87393,20932,11273,779,12674,8,0.0,0,UpVotes
919,87393,20932,11273,779,12691,5,0.0,0,UpVotes
919,87393,20932,11273,779,12809,10,0.0,8,UpVotes
919,87393,20932,11273,779,12820,11,0.0,0,UpVotes
919,87393,20932,11273,779,12892,2,0.0,2,UpVotes
919,87393,20932,11273,779,12921,7,0.0,7,UpVotes
919,87393,20932,11273,779,12942,5,0.0,3,UpVotes
919,87393,20932,11273,779,12948,4,0.0,2,UpVotes
919,87393,20932,11273,779,12989,3,0.0,1,UpVotes
919,87393,20932,11273,779,13101,25,0.0,2,UpVotes
919,87393,20932,11273,779,13104,3,0.0,2,UpVotes
919,87393,20932,11273,779,13115,7,0.0,0,UpVotes
919,87393,20932,11273,779,13212,3,0.0,0,UpVotes
919,87393,20932,11273,779,13250,6,0.0,0,UpVotes
919,87393,20932,11273,779,13297,2,0.0,0,UpVotes
919,87393,20932,11273,779,13317,128,0.0,11,UpVotes
919,87393,20932,11273,779,13372,4,0.0,0,UpVotes
919,87393,20932,11273,779,13649,3,0.0,0,UpVotes
919,87393,20932,11273,779,13725,21,0.0,4,UpVotes
919,87393,20932,11273,779,13803,11,0.0,1,UpVotes
919,87393,20932,11273,779,13806,4,0.0,0,UpVotes
919,87393,20932,11273,779,13815,4,0.0,1,UpVotes
919,87393,20932,11273,779,13832,4,0.0,1,UpVotes
919,87393,20932,11273,779,13915,8,0.0,8,UpVotes
919,87393,20932,11273,779,13919,5,0.0,4,UpVotes
919,87393,20932,11273,779,13942,5,0.0,2,UpVotes
919,87393,20932,11273,779,13955,1,0.0,1,UpVotes
919,87393,20932,11273,779,13986,27,0.0,6,UpVotes
919,87393,20932,11273,779,13993,4,0.0,3,UpVotes
919,87393,20932,11273,779,14068,10,0.0,8,UpVotes
919,87393,20932,11273,779,14124,2,0.0,0,UpVotes
919,87393,20932,11273,779,14281,0,0.0,0,UpVotes
919,87393,20932,11273,779,14282,0,0.0,0,UpVotes
919,87393,20932,11273,779,14285,0,0.0,0,UpVotes
919,87393,20932,11273,779,14286,0,0.0,0,UpVotes
919,87393,20932,11273,779,14287,0,0.0,0,UpVotes
919,87393,20932,11273,779,14288,0,0.0,0,UpVotes
919,87393,20932,11273,779,14300,4,0.0,1,UpVotes
919,87393,20932,11273,779,14347,4,0.0,0,UpVotes
919,87393,20932,11273,779,14352,13,0.0,12,UpVotes
919,87393,20932,11273,779,14366,10,0.0,4,UpVotes
919,87393,20932,11273,779,14407,5,0.0,16,UpVotes
919,87393,20932,11273,779,14438,8,0.0,14,UpVotes
919,87393,20932,11273,779,14490,20,0.0,1,UpVotes
919,87393,20932,11273,779,14501,4,0.0,0,UpVotes
919,87393,20932,11273,779,14519,5,0.0,2,UpVotes
919,87393,20932,11273,779,14528,50,0.0,1,UpVotes
919,87393,20932,11273,779,14718,3,0.0,0,UpVotes
919,87393,20932,11273,779,14727,6,0.0,6,UpVotes
919,87393,20932,11273,779,14776,12,0.0,19,UpVotes
919,87393,20932,11273,779,14782,4,0.0,4,UpVotes
919,87393,20932,11273,779,14824,9,0.0,4,UpVotes
919,87393,20932,11273,779,14867,7,0.0,13,UpVotes
919,87393,20932,11273,779,14921,4,0.0,0,UpVotes
919,87393,20932,11273,779,15037,13,0.0,0,UpVotes
919,87393,20932,11273,779,15083,5,0.0,6,UpVotes
919,87393,20932,11273,779,15108,4,0.0,4,UpVotes
919,87393,20932,11273,779,15125,2,0.0,8,UpVotes
919,87393,20932,11273,779,15254,3,0.0,0,UpVotes
919,87393,20932,11273,779,15284,3,0.0,2,UpVotes
919,87393,20932,11273,779,15334,6,0.0,4,UpVotes
